,PC1,PC2,PC3,PC4
2389,-451159379.083062,4686589.927963442,-61273038.183727786,50429645.02226215
2390,-560367663.8582531,58007737.574565895,-71381929.08189009,55361013.18000258
2391,-547729551.5646756,88299468.77525976,-58471184.07477949,56822316.51950438
2392,-548006552.4627779,87635537.60003717,-58754160.509793185,56790287.817112654
2393,-556604030.4670333,67028623.63543129,-67537105.59199445,55796189.72500318
2394,-547995959.1467782,87660928.24963228,-58743338.6719685,56791512.687385224
2395,-553783917.9643887,73788026.29790322,-64656156.873766154,56122270.05426105
2396,-557536671.7337708,64793217.12040572,-68489866.04373355,55688351.48413464
2397,-570796067.6954437,33012358.63264957,-82035297.2151647,54155211.15839038
2398,-557109503.4237256,65817077.909482755,-68053482.74550048,55737743.55025181
2399,-537861877.710879,111950858.87306952,-48390642.140962206,57963283.178188056
2400,-563045339.2065765,51589736.21408195,-74117367.95369063,55051402.39021804
2401,-566290472.7254826,43811619.51582941,-77432506.35437694,54676178.27935804
2402,-571106423.2236536,32268481.22289135,-82352347.81522171,54119325.769871436
2403,-573367523.5779315,26848950.001889165,-84662225.22661358,53857882.1759311
2404,-562685309.615503,52452675.183428034,-73749571.70869862,55093031.42717668
2405,-566330841.8486168,43714860.5538591,-77473746.33095278,54671510.53048259
2406,-568103647.5964724,39465701.032435164,-79284795.51504117,54466526.83517668
2407,-570417285.0719924,33920245.91411688,-81648343.39240208,54199008.5467777
2408,-572762702.4955115,28298618.847013347,-84044356.78323737,53927815.64756161
2409,-571258881.0822994,31903061.738854352,-82508094.53526844,54101697.56933084
2410,-562993374.6970102,51714287.643852614,-74064282.4519288,55057410.87547351
2411,-546435306.0247567,91401588.54538232,-57149018.72648043,56971965.872643314
2412,-552990850.7935946,75688893.84866977,-63845981.44742228,56213969.80167752
2413,-547751453.9612702,88246971.89163792,-58493558.955688305,56819784.01745589
2414,-543470036.4623317,98508911.73068418,-54119781.58184194,57314830.2350926
2415,-560595849.6110057,57460809.257613085,-71615037.3182798,55334628.812245816
2416,-568961133.5807794,37410430.88278029,-80160779.41464521,54367378.55232193
2417,-570404544.4622092,33950783.317008555,-81635327.93880244,54200481.70156536
2418,-563577581.7591065,50314027.63037322,-74661092.18386267,54989860.93518464
2419,-572508176.6056793,28908680.671068218,-83784340.19333893,53957245.63870043
2420,-568272711.1937125,39060479.989573605,-79457506.19708392,54446978.567723215
2421,-566280165.7153212,43836323.93165214,-77421976.99865644,54677370.045029715
2422,-560788247.134029,56999660.16226496,-71811585.29174702,55312382.51973242
2423,-565638124.8739831,45375203.16724535,-76766085.88184153,54751607.11491411
2424,-561692973.5821688,54831161.44036932,-72735828.73880088,55207771.97898747
2425,-566525529.8189342,43248221.58860664,-77672634.1616413,54648999.40258749
2426,-570296177.703181,34210522.80030666,-81524623.46306959,54213011.7948389
2427,-559535659.0941052,60001932.91871712,-70531976.08988194,55457215.154719085
2428,-554109877.1613522,73006749.1478039,-64989147.748851724,56084580.46637006
2429,-574176337.5703982,24910339.593895383,-85488487.16903819,53764361.67684241
2430,-567485656.4461101,40946936.63139148,-78653472.89530864,54537983.11994717
2431,-559903132.6369692,59121151.87128035,-70907376.86956622,55414725.39812586
2432,-574208403.8242439,24833481.411341395,-85521245.16462183,53760653.96144436
2433,-580871456.4351878,8863105.932927523,-92328034.91538039,52990227.11244447
2434,-563739774.016838,49925276.19834176,-74826783.29582337,54971107.179631315
2435,-556602455.7855256,67032397.92146473,-67535496.94082665,55796371.80176971
2436,-573511964.8737178,26502745.06377415,-84809782.4481658,53841180.90569996
2437,-570919894.9709064,32715562.526179176,-82161795.72527431,54140893.419500545
2438,-559592490.8029236,59865715.514812514,-70590033.78740746,55450643.891251996
2439,-551730961.9548153,78708665.56633379,-62558913.95192757,56359646.60403586
2440,-565195209.7434567,46436806.81411074,-76313616.06832239,54802819.93559274
2441,-569369405.7061275,36431861.5229931,-80577858.89445561,54320171.391388506
2442,-548414108.8235322,86658683.82468274,-59170508.78434627,56743163.41768575
2443,-549746433.0398833,83465294.96277286,-60531574.25239468,56589111.15248787
2444,-551679570.0569246,78831844.5285587,-62506413.41437232,56365588.880087204
2445,-556699799.7703888,66799078.43869949,-67634940.8559741,55785116.237105675
2446,-556030559.8744565,68403149.88271241,-66951263.939338654,55862498.24417568
2447,-562350474.9387589,53255225.58104708,-73407513.8892041,55131747.26061902
2448,-498787429.575852,205606671.72298077,-8473269.637161812,62481333.04527131
2449,-562277896.4088686,53429185.84246203,-73333369.6759991,55140139.27721479
2450,-580205365.9034722,10459628.805439627,-91647575.30188249,53067244.9688937
2451,-564228641.2349365,48753532.031218186,-75326196.48733419,54914581.071793996
2452,-545209058.1219229,94340727.79473798,-55896317.87813281,57113752.884272866
2453,-914063338.4326619,287910119.7486473,-144552887.02299204,-30666756.25613475
2454,-929562791.2695316,250760168.22219265,-160386698.17121702,-32458906.98757555
2455,-917153294.1874632,280503941.7552739,-147709500.12365016,-31024037.672734745
2456,-913272991.1673268,289804468.0785715,-143745490.1766298,-30575371.002437394
2457,-923270647.8714992,265841527.84789276,-153958818.98537898,-31731367.150408212
2458,-926675969.5066725,257679463.35373637,-157437601.1229028,-32125113.28606211
2459,-918370523.4570056,277586418.87004584,-148952987.78614256,-31164781.88794662
2460,-904760545.9969076,310207570.6126443,-135049412.27913082,-29591104.977108076
2461,-915305046.8513392,284933923.87584144,-145821381.90532315,-30810330.914813105
2462,-922145179.6235273,268539112.8091826,-152809071.83738148,-31601232.958800204
2463,-907678718.249555,303213132.8832313,-138030536.118128,-29928523.631213315
2464,-922005032.9159086,268875024.2409877,-152665901.8477802,-31585028.256143272
2465,-926691286.869542,257642749.8471462,-157453248.9157969,-32126884.380944114
2466,-916317281.1415486,282507744.3722275,-146855452.3821696,-30927372.23368069
2467,-925970511.9228092,259370343.37027475,-156716925.22056055,-32043543.5454996
2468,-929195317.7272298,251640949.26989412,-160011297.3919077,-32416417.229619253
2469,-928250651.6153035,253905177.603379,-159046252.69182715,-32307188.595468353
2470,-913196118.0504243,289988721.8468405,-143666958.73224455,-30566482.415465586
2471,-907683871.754646,303200780.67532486,-138035800.7959954,-29929119.514024418
2472,-907578654.3592427,303452971.5868436,-137928313.62300578,-29916953.572805706
2473,-888254728.1406262,349769633.85089797,-118187526.53792655,-27682591.568419263
2474,-920280183.395912,273009239.60547155,-150903843.4160219,-31385589.581611138
2475,-894210175.8733679,335495285.1420572,-124271446.77019742,-28371200.39368749
2476,-903443539.1434482,313364245.9679742,-133703994.60399097,-29438823.80673928
2477,-916746739.8983092,281478393.7129737,-147294175.5372384,-30977029.136582483
2478,-923113322.8141779,266218613.30633536,-153798100.0699538,-31713176.17025781
2479,-927909375.056643,254723168.2606206,-158697614.02462956,-32267727.909852374
2480,-923522310.703544,265238328.36184457,-154215910.7546381,-31760466.094094567
2481,-926505331.227915,258088458.6826269,-157263281.78968608,-32105382.941864643
2482,-931882727.4740744,245199615.96115005,-162756680.65524608,-32727153.575785287
2483,-924937234.1541097,261846961.05647048,-155661357.30950984,-31924069.036956456
2484,-931730842.2271048,245563662.97764158,-162601518.89940664,-32709591.584447928
2485,-936968091.7656457,233010731.68796992,-167951747.77536547,-33315157.51571146
2486,-911051114.7134228,295129985.27297294,-141475682.8137942,-30318462.73753261
2487,-932004121.1493154,244908652.84146604,-162880693.0670766,-32741189.92701405
2488,-929648539.8685532,250554641.20750543,-160474296.56157154,-32468821.814428616
2489,-919274247.8347129,275420321.96635497,-149876207.54583457,-31269276.562586024
2490,-886119602.3550173,354887222.2118612,-116006341.25203404,-27435713.99928361
2491,-883085333.0856743,362159927.7364171,-112906615.92048204,-27084871.42776385
2492,-894759024.1645148,334179774.99953413,-124832134.96237934,-28434661.9155798
2493,-850900262.3257964,439302897.31020147,-80027240.26975569,-23363417.59898255
2494,-812998952.3606852,530146867.2756186,-41308313.18412697,-18981013.839866374
2495,-843459316.753491,457137769.9494342,-72425776.6441502,-22503045.546402983
2496,-851304669.3217617,438333592.10607827,-80440371.2407892,-23410177.849176776
2497,-887199261.6695089,352299434.65449524,-117109291.26387349,-27560551.45318954
2498,-898510346.4047354,325188396.9909137,-128664381.72184803,-28868414.962629743
2499,-884694658.2001548,358302607.6992976,-114550657.82356222,-27270952.39528682
2500,-863018443.2178982,410257366.64099735,-92406837.77715814,-24764602.981267292
2501,-863539090.3839959,409009450.5250885,-92938716.48214303,-24824803.699922197
2502,-874165045.2492907,383540570.27991265,-103793897.266745,-26053447.896883853
2503,-815874894.5017341,523253649.0274557,-44246295.91253089,-19313549.566439178
2504,-832960911.13895,482300933.0488096,-61700896.63660033,-21289149.44961356
2505,-850249632.3093501,440862363.5589922,-79362574.6898569,-23288187.390973855
2506,-849665425.2472601,442262623.57247466,-78765764.95792738,-23220637.45067021
2507,-858191040.4862195,421827954.2848514,-87475297.03218172,-24206426.28768928
2508,-868346451.7070373,397486899.2453377,-97849783.47988941,-25380663.07133758
2509,-821880445.7561027,508859209.4083707,-50381400.512895495,-20007951.6970362
2510,-845121465.2950288,453153839.78121454,-74123781.49528661,-22695234.313042123
2511,-862737004.5793147,410931934.4397011,-92119327.86954501,-24732061.157532696
2512,-856985549.7560277,424717341.5853931,-86243801.13592741,-24067039.361157894
2513,-875421784.7245067,380528347.13405716,-105077747.4595376,-26198760.547036707
2514,-892553753.4486947,339465490.6348698,-122579291.56119773,-28179673.718825977
2515,-653830188.5489573,187255546.37249914,-106786585.47345497,27522965.488593347
2516,-643442440.140739,212153480.1186723,-96174749.79885958,28724066.656728014
2517,-650880522.6546938,194325469.81718093,-103773288.6034498,27864025.650235314
2518,-654561127.3529422,185503591.5504391,-107533292.2833672,27438449.439801738
2519,-667464215.699433,154576750.99298194,-120714729.47715005,25946507.791190512
2520,-641718020.0794773,216286666.13248646,-94413130.09024152,28923455.674303845
2521,-641336231.2447283,217201758.86856833,-94023105.20539299,28967600.66101096
2522,-653501366.2942076,188043685.8606058,-106450669.77773088,27560986.123939227
2523,-656028158.4659934,181987329.69840822,-109031970.5810533,27268821.459384613
2524,-667055227.8100907,155557035.93748394,-120296918.79248174,25993797.71508435
2525,-644160781.4880475,210431719.5827061,-96908587.39634953,28641007.21087962
2526,-667008130.4999554,155669921.3932047,-120248805.48660234,25999243.422562145
2527,-657713640.9334981,177947471.47778913,-110753812.72373852,27073934.668131486
2528,-636911803.9799808,227806472.47723672,-89503233.02103738,29479182.627780765
2529,-667415830.013028,154692724.50068077,-120665300.00180617,25952102.469378177
2530,-649172278.8734578,198419883.6229184,-102028194.13379829,28061544.258257546
2531,-672122984.292823,143410355.04142192,-125473998.26336907,25407829.708634533
2532,-669277104.2647735,150231518.7434494,-122566726.15583697,25736889.452068146
2533,-668795108.3867835,151386793.30002522,-122074332.53480794,25792621.049459785
2534,-672042389.1994736,143603529.84847647,-125391664.5512696,25417148.6540851
2535,-673861433.3401388,139243543.57273892,-127249949.59505272,25206818.565563258
2536,-664815600.3938385,160925099.62561193,-118008977.53896877,26252758.46433473
2537,-648430603.6005546,200197572.21146023,-101270519.24500994,28147301.72962292
2538,-627833475.3210868,249565916.06332704,-80229064.2462207,30528879.89887428
2539,-666144345.7872168,157740288.68586254,-119366386.98072512,26099120.00666133
2540,-661068429.5882944,169906527.2445391,-114180971.77001737,26686031.49472339
2541,-663007292.7220923,165259352.1348682,-116161660.57406245,26461847.130283616
2542,-672712488.0129194,141997399.70314518,-126076218.9142157,25339667.333209995
2543,-666047574.4140297,157972235.70108265,-119267528.02978534,26110309.362122845
2544,-661714335.5586662,168358383.85311767,-114840811.39537682,26611347.513253774
2545,-655861242.162949,182387403.98816788,-108861453.5150617,27288121.44332268
2546,-642146763.0720423,215259031.05785298,-94851122.04031852,28873881.533874575
2547,-657068021.2694108,179494928.63564828,-110094265.58078082,27148585.546081986
2548,-654412820.9293573,185859060.64496452,-107381786.5540955,27455597.624613553
2549,-665568012.1358844,159121677.27069438,-118777620.50678357,26165759.570938457
2550,-677538745.5214756,130429556.99449012,-131006589.73093075,24781623.058594037
2551,-674040374.4890072,138814647.46481952,-127432750.90981077,25186128.189883463
2552,-677195464.8219153,131252351.2881251,-130655903.68898615,24821315.476338334
2553,-684670051.3301938,113336846.18059681,-138291733.9617568,23957053.633096755
2554,-669023866.7514349,150838492.51563177,-122308025.73555289,25766170.473039668
2555,-673524880.8279909,140050211.37281755,-126906136.88268688,25245733.02570369
2556,-666146922.5399806,157734112.58201236,-119369019.31980486,26098822.06578552
2557,-658999440.4514251,174865595.60407123,-112067349.85013846,26925261.90129343
2558,-685032228.2150512,112468760.45795453,-138661723.82252428,23915176.311623756
2559,-682580161.8669395,118346009.60544094,-136156760.8481824,24198700.675068203
2560,-676550417.7692798,132798435.9783332,-129996941.51008596,24895900.14454355
2561,-682609651.3682363,118275327.52683845,-136186886.5048299,24195290.90106682
2562,-664826480.0158999,160899022.74234962,-118020091.85904683,26251500.490002874
2563,-679712952.0539718,125218297.72354509,-133227698.82394932,24530226.711347822
2564,-661082315.421653,169873244.9066621,-114195157.15218085,26684425.922070988
2565,-654304311.0171826,186119143.24504212,-107270935.83715986,27468144.26963635
2566,-641774565.4832244,216151134.96271595,-94470895.30617575,28916917.517297693
2567,-642317258.1988348,214850378.84629825,-95025295.1331202,28854167.74429193
2568,-664268756.2441665,162235806.1320125,-117450336.72191755,26315988.255492143
2569,-654741929.4903089,185070234.92325658,-107717994.73216629,27417543.885548163
2570,-673001943.2155541,141303617.35908055,-126371918.32111809,25306198.582056254
2571,-679295661.295695,126218483.44763015,-132801406.1585249,24578476.669578455
2572,-619294690.0141743,270032152.1047777,-71506077.9956033,31516191.54900648
2573,-665472529.1393312,159350536.2341079,-118680077.72555172,26176799.95657264
